00.000,04.480,42.210,65.037,75.595,85.235,91.067,94.595,96.730,98.022,98.803,99.276,99.562,99.735,99.840
00.000,03.422,41.826,65.911,75.469,81.566,89.350,92.989,95.124,96.415,97.197,97.669,97.955,98.128,98.233
00.000,04.322,26.573,64.904,74.459,80.313,87.736,91.544,93.679,94.970,95.752,96.224,96.510,96.683,96.788
00.000,10.661,26.950,46.925,73.510,79.230,86.204,90.149,92.284,93.576,94.357,94.830,95.116,95.289,95.393
00.000,11.966,27.596,45.643,72.364,78.084,84.981,88.908,91.043,92.334,93.116,93.588,93.874,94.047,94.152
00.000,17.462,28.202,46.632,65.781,77.016,83.471,87.533,89.668,90.959,91.741,92.213,92.499,92.672,92.777
00.000,18.153,28.892,47.757,66.209,76.656,83.583,87.621,89.756,91.047,91.829,92.301,92.587,92.760,92.865
00.000,01.345,28.046,46.501,65.589,74.820,82.066,86.110,88.248,89.539,90.321,90.794,91.080,91.253,91.357
00.000,-01.15,27.242,46.477,58.085,73.124,80.639,84.732,86.897,88.191,88.972,89.445,89.731,89.904,90.009
00.000,-01.68,30.444,47.558,57.807,64.998,76.154,83.170,85.576,86.890,87.671,88.144,88.430,88.603,88.708
00.000,01.585,32.005,48.666,58.748,64.847,69.051,82.018,84.419,85.732,86.513,86.986,87.272,87.445,87.550
00.000,01.686,32.992,49.653,59.735,65.835,70.058,74.072,82.762,84.449,85.230,85.703,85.989,86.162,86.267
00.000,07.366,34.115,50.776,60.858,66.958,71.117,74.930,82.593,84.618,85.400,85.872,86.158,86.331,86.436
00.000,03.959,32.841,49.505,59.587,65.687,69.934,73.968,80.993,83.202,83.983,84.456,84.742,84.915,85.019
00.000,01.640,31.694,48.386,58.469,64.569,68.806,73.018,79.473,81.941,82.723,83.196,83.482,83.655,83.759
00.000,00.181,26.945,47.301,57.392,63.492,67.728,72.080,78.044,80.727,81.508,81.981,82.267,82.440,82.544
00.000,07.595,27.571,45.558,56.434,63.710,68.244,71.116,73.037,79.645,80.427,80.900,81.186,81.359,81.463
00.000,17.452,28.178,46.545,57.855,64.697,69.246,72.122,74.047,75.265,78.973,79.702,79.988,80.161,80.266
00.000,18.070,28.868,47.668,58.978,65.820,70.331,73.189,75.091,76.307,79.467,80.280,80.569,80.742,80.847
00.000,12.633,28.036,46.397,57.707,64.549,69.133,72.006,73.921,75.148,78.013,78.942,79.232,79.405,79.509
00.000,11.032,27.344,45.279,56.589,63.431,68.009,70.880,72.809,74.047,76.653,77.759,78.048,78.222,78.326
00.000,08.533,26.683,44.203,55.512,62.354,66.933,69.803,71.745,72.991,75.370,76.618,76.909,77.082,77.186
00.000,02.574,26.095,43.244,54.554,61.396,65.961,68.826,70.763,72.007,74.365,75.603,75.894,76.067,76.172
00.000,-02.06,25.443,42.183,53.493,60.335,64.883,67.744,69.676,70.945,73.104,74.479,74.771,74.944,75.048
00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000
00.000,-00.69,49.006,67.345,76.765,82.462,85.910,90.478,92.613,93.905,94.686,95.159,95.445,95.618,95.723
00.000,03.921,28.342,66.334,75.767,81.467,84.914,90.182,92.317,93.608,94.390,94.862,95.148,95.321,95.426
00.000,04.140,26.573,65.173,74.696,80.399,83.846,89.048,91.183,92.474,93.256,93.728,94.014,94.187,94.292
00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000
00.000,16.856,27.596,45.643,71.691,77.539,80.987,86.324,88.459,89.751,90.532,91.005,91.291,91.464,91.568
00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000
00.000,-00.20,26.177,44.452,69.941,75.908,79.363,83.667,85.831,87.125,87.907,88.379,88.665,88.838,88.943
00.000,-01.26,25.653,45.514,68.129,75.013,78.487,83.219,85.602,86.913,87.694,88.167,88.453,88.626,88.731
00.000,-02.05,25.467,46.477,58.085,74.106,77.564,79.997,84.390,85.861,86.643,87.116,87.402,87.575,87.679
00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000
00.000,01.090,32.005,48.666,58.748,64.847,69.744,75.812,78.582,83.321,84.103,84.576,84.862,85.035,85.139
00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000
00.000,-05.06,30.628,47.321,57.404,63.503,68.618,74.848,77.093,80.876,81.657,82.130,82.416,82.589,82.694
00.000,-04.37,30.347,47.303,57.394,63.493,67.816,73.881,76.049,80.741,81.523,81.996,82.282,82.455,82.559
00.000,-00.83,26.761,46.380,56.540,62.639,67.028,72.940,75.196,79.766,80.547,81.020,81.306,81.479,81.584
00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000
00.000,16.909,27.571,45.558,56.867,63.710,68.674,71.738,73.878,75.131,75.844,78.649,78.935,79.108,79.213
00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000
00.000,01.184,26.279,44.214,55.523,62.365,67.646,70.681,72.734,74.070,74.798,76.693,76.983,77.156,77.261
00.000,01.785,26.643,44.204,55.513,62.355,67.003,69.890,71.968,73.311,74.041,76.626,76.916,77.089,77.194
00.000,-08.45,26.155,43.350,54.659,61.502,66.207,69.109,71.191,72.517,73.248,75.716,76.007,76.180,76.284
00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000
00.000,-02.31,24.871,41.250,52.560,59.402,63.936,66.793,68.719,70.215,70.930,73.491,73.783,73.956,74.061
00.000,07.152,55.654,71.324,80.741,86.439,89.886,91.974,93.237,94.001,94.464,94.743,94.915,95.018,95.080
00.000,06.024,53.950,69.885,79.303,85.001,88.448,90.782,92.133,92.951,93.445,93.744,94.138,94.304,94.404
00.000,03.860,49.440,67.541,76.966,82.666,86.113,88.714,90.137,90.998,92.108,92.563,92.859,93.032,93.136
00.000,01.578,28.534,66.203,75.737,81.442,84.889,87.699,89.976,91.220,92.037,92.508,92.795,92.968,93.072
00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000
00.000,07.366,27.072,52.624,72.829,78.679,82.127,84.223,87.189,88.552,89.335,89.808,90.094,90.267,90.372
00.000,01.991,27.690,53.238,73.681,79.538,82.987,85.085,86.556,88.514,89.310,89.782,90.068,90.241,90.346
00.000,-00.22,26.971,52.318,72.495,78.352,81.804,83.929,85.550,87.320,88.122,88.595,88.881,89.054,89.158
00.000,-01.09,24.708,49.936,70.252,76.122,79.600,81.981,83.645,85.276,86.079,86.550,86.836,87.008,87.113
